,height_ver2,join_date_ver2,exp_date_ver2,sent_score,sent_max,sent_min,best,goal,good,great,love,foot_both,foot_left,foot_right,position_Defender,position_Forward,position_Goalkeeper,position_Midfielder,outfitter_Nike,outfitter_adidas,outfitter_other,nationality_ver2_Africa,nationality_ver2_Asia,nationality_ver2_Europe,nationality_ver2_North America,nationality_ver2_Oceania,nationality_ver2_South America,age,startelfquote,minutenquote,Player_agent_ver2,appearance_ver2,minutes_ver2,num_tweets_ver2,following_ver2,followers_ver2,likes_ver2,date_joined_twitter_ver3,goals_ver2,Assists_ver2,min_per_goal_ver2,market_value_ver2
1214,179.0,2.4767123287671233,4.501369863013698,23.4158,0.8932,-0.5423,0.39402508296115,0.20155412627122274,0.180651054966394,0.06573284733792603,0.06882190401340392,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,22,95,91,1,20.0,1.742,4477.0,119.0,111258.0,1381.0,6.145205479452055,6,6,290,34.2
1215,182.0,2.4493150684931506,3.4986301369863013,1.0175999999999998,0.6239,-0.4389,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,22,16,17,1,7.0,501.0,1608.0,519.0,14235.0,1327.0,8.156164383561643,0,0,0,9.69
1216,171.0,0.4986301369863014,4.501369863013698,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,24,11,10,1,3.0,254.0,73.0,17.0,18033.0,24.0,7.6438356164383565,0,0,0,2.28
1217,184.0,0.3287671232876712,1.4986301369863013,14.5779,0.9567,-0.6985,0.20501942745341048,0.34957598180006216,0.3759859710425231,0.0,0.14323785938747302,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,24,31,37,1,16.0,954.0,0.0,0.0,0.0,0.0,0.0,3,1,318,22.8
1218,187.0,4.504109589041096,1.4986301369863013,2.3687,0.6369,-0.5267,0.21594548987071926,0.0,0.19801166091868605,0.0,0.0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,29,84,83,1,22.0,1.96,591.0,131.0,95286.0,176.0,6.304109589041096,0,0,0,15.96
1219,179.0,0.9972602739726028,2.4986301369863013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,28,50,54,1,17.0,1.042,2732.0,165.0,22411.0,4475.0,6.704109589041096,4,4,261,0.855
1220,170.0,0.3287671232876712,2.4986301369863013,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,24,22,25,1,10.0,553.0,72.0,23.0,1012.0,434.0,2.893150684931507,1,0,553,0.798
1221,178.0,0.3835616438356164,0.4986301369863014,2.0743,0.7896,0.5859,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,26,31,31,1,9.0,600.0,4733.0,602.0,77131.0,519.0,7.909589041095891,0,0,0,2.28
1222,185.0,-0.04657534246575343,0.4986301369863014,8.1176,0.9725,-0.4767,0.20151482266965465,0.10308009761370264,0.4619485773984121,0.0,0.6335520729260199,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,27,5,5,1,6.0,150.0,3609.0,195.0,230013.0,111.0,8.89041095890411,0,0,0,2.28
1223,177.0,1.5013698630136987,1.4986301369863013,0.4215,0.4215,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,28,67,71,1,18.0,1.162,1135.0,141.0,295944.0,171.0,8.517808219178082,2,1,581,2.28
1224,194.0,12.509589041095891,0.4986301369863014,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,32,0,0,1,0.0,0.0,374.0,61.0,1221.0,223.0,6.619178082191781,0,0,0,0.228
1225,183.0,2.3315068493150686,0.4986301369863014,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,33,83,78,1,17.0,1.475,9.0,116.0,555.0,25.0,3.915068493150685,0,4,0,0.456
1226,188.0,0.2465753424657534,0.4986301369863014,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,29,80,80,1,8.0,720.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.03
1227,182.0,0.33424657534246577,2.4986301369863013,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,22,100,80,1,14.0,944.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.03
1228,184.0,-0.06575342465753424,0.4986301369863014,12.4923,0.9709,-0.5106,0.30278242883715223,0.10325408293963532,0.5552739412796394,0.30306828725400736,0.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,25,0,0,1,1.0,1.0,485.0,61.0,11920.0,211.0,7.712328767123288,0,0,0,1.14
1229,190.0,1.4164383561643836,1.4986301369863013,0.4925999999999999,0.4926,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,28,94,93,1,20.0,1.692,458.0,132.0,2292.0,521.0,8.2,10,2,169,1.14
1230,185.0,0.4,1.4986301369863013,0.9214,0.8442,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,27,88,81,1,16.0,1.17,1123.0,87.0,8884.0,61.0,7.772602739726027,8,1,146,0.855
1231,196.0,3.5013698630136987,1.4986301369863013,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,27,67,68,1,16.0,1.306,98.0,48.0,685.0,3.0,6.50958904109589,2,0,653,0.741
1232,173.0,1.5013698630136987,0.4986301369863014,2.305,0.807,0.0,0.0,0.0,0.0,0.3566571195408623,0.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,24,72,72,1,14.0,1.221,954.0,35.0,576541.0,383.0,5.567123287671233,4,0,305,0.912
1233,185.0,0.4986301369863014,1.4986301369863013,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,25,17,20,1,7.0,321.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.57
1234,173.0,1.4904109589041097,0.4986301369863014,1.1696,0.659,0.5106,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,26,0,11,1,13.0,281.0,1608.0,233.0,25410.0,1808.0,9.432876712328767,1,0,281,0.912
1235,182.0,2.5013698630136987,0.4986301369863014,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,30,61,55,1,14.0,1.083,393.0,100.0,2176.0,981.0,6.791780821917809,0,0,0,0.912
1236,184.0,1.9506849315068493,0.4986301369863014,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,31,50,45,1,11.0,812.0,447.0,242.0,18584.0,240.0,7.841095890410959,0,0,0,0.627
1237,194.0,-0.03561643835616438,0.4986301369863014,27.119100000000003,0.9153,-0.5423,0.14128991761494816,0.0,0.3022975210445393,0.09428220675877376,0.04935645758935839,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,22,100,97,1,11.0,967.0,45.0,42.0,50477.0,28.0,0.8438356164383561,0,0,0,3.42
1238,190.0,2.347945205479452,1.4986301369863013,0.5719,0.5719,0.5719,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,23,0,0,1,148.0,7.988,225.0,26.0,2501.0,407.0,7.553424657534246,41,22,195,0.456
1239,176.0,0.9698630136986301,2.4986301369863013,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,27,50,45,1,12.0,776.0,189.0,31.0,1438.0,78.0,6.142465753424657,2,0,388,1.43
1240,177.0,2.5013698630136987,0.4986301369863014,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,27,72,73,1,16.0,1.252,53.0,46.0,1735.0,2.0,9.219178082191782,1,1,1.252,1.71
1241,189.0,1.9972602739726026,0.4986301369863014,21.7159,0.8834,-0.8442,0.07292645454713477,0.2984302972357735,0.06687006243304378,0.19465414608097556,0.050950436121099736,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,34,44,43,1,14.0,763.0,0.0,0.0,0.0,0.0,0.0,2,1,382,1.14
1242,180.0,3.5013698630136987,1.4986301369863013,-0.5374,-0.5374,-0.5374,0.0,0.4799971754420549,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,27,11,9,1,6.0,152.0,29.0,29.0,5073.0,4.0,2.989041095890411,0,0,0,1.14
1243,180.0,5.504109589041096,0.4986301369863014,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,29,67,66,1,14.0,1.077,1051.0,90.0,309717.0,334.0,8.331506849315069,0,1,0,1.14
1244,175.0,0.3452054794520548,1.4986301369863013,0.4018999999999999,0.4019,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,30,71,70,1,11.0,879.0,1349.0,232.0,313182.0,2474.0,7.101369863013699,1,1,879,0.798
1245,190.0,2.408219178082192,1.4986301369863013,6.972100000000002,0.9607,-0.7717,0.08807712242405641,0.18021499871280575,0.2422874954772182,0.2644808294375332,0.09230329023255963,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,30,78,75,1,16.0,1.388,1429.0,188.0,849700.0,1798.0,6.786301369863014,2,0,694,1.71
1246,182.0,0.5013698630136987,1.4986301369863013,0.20819999999999994,0.6486,-0.4404,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,27,0,4,1,7.0,66.0,153.0,109.0,1896.0,566.0,7.545205479452055,0,0,0,0.513
1247,183.0,0.5013698630136987,0.4986301369863014,0.9294,0.7043,-0.6808,0.0,0.0,0.0,0.30970603839274913,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,19,0,0,1,3.0,132.0,142.0,25.0,1186.0,443.0,3.7835616438356166,0,0,0,0.342
1248,184.0,11.506849315068493,2.4986301369863013,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,31,100,100,1,20.0,1.8,187.0,44.0,1812.0,6.0,9.67945205479452,0,0,0,0.684
1249,192.0,1.5013698630136987,0.4986301369863014,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,26,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.342
1250,175.0,1.5013698630136987,0.4986301369863014,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,32,67,58,1,13.0,1.064,2.0,4.0,1807.0,2.0,6.967123287671233,2,0,532,0.513
1251,188.0,-0.057534246575342465,1.4986301369863013,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,29,0,0,1,236.0,21.057,0.0,0.0,0.0,0.0,0.0,0,0,0,0.456
1252,178.0,0.5013698630136987,2.4986301369863013,0.2732,0.2732,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,21,56,61,1,13.0,996.0,85.0,38.0,161.0,142.0,0.5671232876712329,0,0,0,0.513
1253,175.0,0.4465753424657534,1.4986301369863013,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,29,33,35,0,10.0,656.0,2572.0,371.0,9164.0,521.0,8.586301369863014,0,0,0,0.57
1254,180.0,1.3917808219178083,1.4986301369863013,0.7096,0.7096,0.0,0.0,0.0,0.7227493744735458,0.0,0.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,25,57,55,1,16.0,1.313,2913.0,110.0,2441.0,7518.0,2.4684931506849317,0,1,0,1.71
1255,188.0,3.356164383561644,1.4986301369863013,1.0717000000000003,0.5106,0.0,0.0,0.7097994165105904,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,36,71,71,1,17.0,1.53,2826.0,485.0,1788477.0,101.0,7.64931506849315,1,0,1.530,1.14
1256,184.0,2.33972602739726,2.4986301369863013,7.081700000000001,0.8779,-0.3818,0.0,0.14804034732546714,0.5307486463650809,0.0,0.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,24,29,33,1,20.0,954.0,7797.0,178.0,125742.0,392.0,8.449315068493151,8,3,119,22.8
1257,182.0,0.5013698630136987,3.4986301369863013,9.356800000000002,0.8176,-0.5423,0.11525323326017785,0.3537302430867678,0.21136337839479,0.0,0.0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,28,95,92,0,24.0,2.024,5116.0,548.0,213615.0,2012.0,7.364383561643836,11,3,184,14.82
1258,178.0,1.5013698630136987,4.501369863013698,1.0167000000000002,0.5661,-0.5983,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,25,57,57,1,18.0,1.527,621.0,37.0,23540.0,454.0,7.958904109589041,0,2,0,17.1
1259,178.0,0.33424657534246577,0.4986301369863014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,24,60,57,1,17.0,1.056,70.0,2.0,51003.0,2.0,1.2794520547945205,1,4,1.056,3.42
1260,178.0,0.33424657534246577,0.4986301369863014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,24,60,57,1,17.0,1.056,854.0,250.0,12791.0,756.0,4.657534246575342,1,4,1.056,3.42
1261,178.0,0.33424657534246577,0.4986301369863014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,24,60,57,1,17.0,1.056,70.0,2.0,51003.0,2.0,1.2794520547945205,1,4,1.056,3.42
1262,178.0,0.33424657534246577,0.4986301369863014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,24,60,57,1,17.0,1.056,854.0,250.0,12791.0,756.0,4.657534246575342,1,4,1.056,3.42
1263,175.0,1.5013698630136987,1.4986301369863013,4.0614,0.8442,-0.2023,0.0,0.0,0.6471686613305931,0.35322438741125106,0.0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,32,76,74,1,18.0,1.453,673.0,248.0,33934.0,910.0,8.871232876712329,4,3,363,6.84
1264,180.0,3.2164383561643834,1.4986301369863013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,21,81,86,1,21.0,1.799,29.0,60.0,817.0,150.0,3.2383561643835614,0,2,0,7.98
1265,185.0,0.3863013698630137,3.4986301369863013,0.5859000000000001,0.5859,0.0,0.0,0.8326323053306336,0.2487601505028173,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,22,45,50,1,16.0,1.102,8.0,17.0,1353.0,22.0,7.3561643835616435,6,3,184,3.99
1266,190.0,3.495890410958904,0.4986301369863014,4.081899999999999,0.9359999999999999,-0.9059,0.2551695575219997,0.1740345287355969,0.19498187532984296,0.0,0.1337066259559926,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,28,52,51,1,21.0,1.61,1804.0,400.0,364194.0,11903.0,8.747945205479452,1,2,1.610,34.2
1267,188.0,0.36164383561643837,0.4986301369863014,5.0157,0.8645,-0.8426,0.057625374187457584,0.2947688471535825,0.3698779373686057,0.17303933578084624,0.06039038846859481,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,31,58,56,1,14.0,1.024,204.0,104.0,1402980.0,49.0,6.997260273972603,7,7,146,9.12
1268,182.0,3.43013698630137,1.4986301369863013,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,23,33,34,1,11.0,651.0,47.0,136.0,7375.0,206.0,5.0,1,0,651,13.68
1269,170.0,0.38082191780821917,4.501369863013698,26.8311,0.8859999999999999,-0.9246,0.043449798048277775,0.17780565676617446,0.159365526610844,0.04349081922156863,0.18213852630139454,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,29,90,86,1,23.0,1.745,1133.0,214.0,121995.0,732.0,5.158904109589041,15,9,116,45.6
1270,183.0,6.454794520547945,4.501369863013698,13.8595,0.8957,-0.5423,0.18069388917820664,0.18485929211493107,0.1656876331867542,0.18086448318953766,0.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,25,62,66,1,26.0,2.075,22423.0,145.0,364556.0,21.0,9.123287671232877,2,0,1.038,74.1
1271,174.0,1.4109589041095891,0.4986301369863014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,31,76,74,1,22.0,1.494,2116.0,52.0,21512.0,1162.0,8.293150684931506,1,2,1.494,2.85
1272,175.0,2.410958904109589,2.4986301369863013,47.5766,0.9735,-0.9186,0.19238697713059624,0.08610959533678851,0.12128162353007778,0.0722132289919452,0.1008091005831954,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,27,62,60,0,17.0,1.456,41617.0,736.0,45375177.0,937.0,9.531506849315068,15,9,97,182.4
1273,183.0,2.33972602739726,1.4986301369863013,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,30,0,2,1,5.0,162.0,17.0,214.0,76.0,72.0,3.350684931506849,1,0,162,9.12
1274,178.0,0.4986301369863014,4.501369863013698,7.6905,0.8122,-0.5574,0.15125397567139048,0.3094814439973277,0.5547705758740661,0.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,27,48,47,1,26.0,1.598,1245.0,268.0,117056.0,3316.0,8.668493150684931,8,5,200,39.9
1275,181.0,1.5013698630136987,0.4986301369863014,0.36119999999999997,0.3612,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,20,0,0,1,1.0,8.0,682.0,111.0,8869.0,460.0,3.210958904109589,0,0,0,3.42
1276,183.0,7.468493150684932,0.4986301369863014,34.357499999999995,0.8909999999999999,-0.7366,0.4042663826775566,0.059083662483803714,0.31773676351179003,0.11561372931618095,0.1815703404887888,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,35,86,80,1,26.0,2.062,844.0,363.0,294924.0,2261.0,5.293150684931507,0,0,0,6.84
1277,191.0,0.4575342465753425,2.4986301369863013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,28,24,22,1,8.0,592.0,290.0,123.0,8709.0,256.0,7.652054794520548,0,0,0,0.912
1278,182.0,0.5013698630136987,2.4986301369863013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,30,95,95,1,22.0,1.938,1119.0,110.0,8816.0,4239.0,4.542465753424658,1,1,1.938,3.65
1279,172.0,0.32602739726027397,4.501369863013698,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,25,81,82,1,23.0,1.797,0.0,0.0,0.0,0.0,0.0,0,3,0,22.8
1280,183.0,1.3342465753424657,3.4986301369863013,39.0585,0.9524,-0.8353,0.131713724980785,0.20961114894678395,0.22813087841050625,0.17578410209636658,0.0920224597860866,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,23,86,86,1,31.0,2.431,636.0,60.0,259348.0,655.0,5.057534246575343,17,6,143,45.6
1281,190.0,1.5013698630136987,3.4986301369863013,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,23,14,20,1,19.0,588.0,333.0,122.0,4658.0,1384.0,7.257534246575342,0,1,0,5.13
1282,183.0,2.5013698630136987,2.4986301369863013,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,22,43,43,1,13.0,974.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6.84
1283,180.0,2.9534246575342467,2.4986301369863013,4.7177,0.8442,-0.6597,0.0,0.0,0.0,0.0,0.3026351202797376,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,25,90,83,1,22.0,1.696,185.0,35.0,64197.0,255.0,2.03013698630137,3,3,565,31.92
1284,178.0,1.5013698630136987,2.4986301369863013,44.93090000000001,0.9423,-0.9201,0.2211661230407464,0.07542150084333009,0.1802655388777876,0.12298607060667545,0.10301255325533132,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,21,57,58,0,24.0,1.755,1482.0,99.0,3846132.0,1443.0,6.328767123287672,21,12,84,228.0
1285,190.0,1.4876712328767123,0.4986301369863014,13.006000000000002,0.7947,-0.6486,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,22,86,83,1,19.0,1.694,1060.0,116.0,9855.0,6174.0,2.5726027397260274,0,0,0,7.98
1286,182.0,0.4520547945205479,0.4986301369863014,3.1278,0.5994,-0.5719,0.0,0.578463773021004,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,30,57,53,1,15.0,1.209,3883.0,365.0,83766.0,4203.0,9.583561643835617,1,0,1.209,9.12
1287,184.0,6.463013698630137,0.4986301369863014,42.79260000000001,0.91,-0.743,0.062178159061540214,0.1590287657402448,0.1425359769728542,0.062236861774840176,0.04887122078947527,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,32,19,17,1,14.0,568.0,1990.0,50.0,1946441.0,6.0,8.58904109589041,5,1,114,28.5
1288,177.0,2.5013698630136987,3.4986301369863013,0.7825999999999999,0.6369,-0.4767,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,26,76,75,1,26.0,2.042,5750.0,397.0,33387.0,3456.0,8.295890410958904,1,3,2.042,17.1
1289,180.0,-0.0027397260273972603,0.4986301369863014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,29,14,15,1,10.0,436.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2.28
1290,179.0,0.36164383561643837,0.4986301369863014,-0.6174,-0.6174,-0.6174,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,22,53,53,1,12.0,902.0,119.0,39.0,29940.0,7.0,2.2904109589041095,0,0,0,3.99
1291,182.0,0.34794520547945207,0.4986301369863014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,23,50,52,0,23.0,1.572,315.0,65.0,15473.0,968.0,5.545205479452055,2,1,786,6.84
1292,190.0,3.493150684931507,1.4986301369863013,5.2867,0.7263,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,31,90,90,1,20.0,1.8,3453.0,329.0,157653.0,6536.0,7.473972602739726,1,0,1.800,6.84
1293,187.0,1.5013698630136987,2.4986301369863013,0.4215,0.4215,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,29,100,97,1,25.0,2.125,3244.0,118.0,4363.0,1484.0,7.2684931506849315,2,1,1.063,4.56
1294,186.0,2.4547945205479453,1.4986301369863013,17.74335058236273,0.7407242096505824,-0.49375299500831943,0.10569944607987113,0.118319857496747,0.15107405248619235,0.09620516887575378,0.08555763687568908,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,29,71,68,1,17.0,1.444,0.0,0.0,0.0,0.0,0.0,1,0,1.444,6.84
1295,186.0,3.5013698630136987,1.4986301369863013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,21,48,48,1,10.0,900.0,16708.0,60.0,10789.0,2580.0,6.723287671232876,0,0,0,0.798
1296,184.0,0.4602739726027397,3.4986301369863013,0.5994,0.5994,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,23,5,1,1,1.0,15.0,21601.0,608.0,9187.0,6314.0,7.432876712328767,0,0,0,3.42
1297,173.0,0.5013698630136987,4.501369863013698,6.3849,0.9403,-0.6157,0.0,0.12220537966419673,0.21906304938851412,0.2391290433180334,0.1251833499730004,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,24,90,87,1,21.0,1.74,406.0,6.0,27774.0,1.0,3.2246575342465755,4,1,435,28.5
1298,193.0,3.5013698630136987,0.4986301369863014,4.4497,0.7896,-0.5719,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,27,90,90,1,20.0,1.8,704.0,74.0,4143.0,1537.0,1.1424657534246576,0,0,0,11.4
